DateTime,Time,井深(m),垂深(m),钻头深度(m),钻头垂深(m),平均钻速(m/min),平均钻压(KN),大钩负荷(KN),转盘转速(rpm),扭矩(KN.m),方入(m),大钩位置(m),大钩速度(m/s),立压log(MPa),套压(MPa),泵冲1(spm),泵冲2(spm),泵冲3(spm),总池体积(m3),迟到时间(min),泥浆溢漏(m3),入口流量log(L/s),出口流量log(%),入口密度log(g/cc),出口密度log(g/cc),入口温度(℃),出口温度(℃),总烃(%),H2S(ppm),C1(%),C2(%),PWD深度(m),PWD垂深(m),PWD钻柱压力(MPa),PWD环空压力(MPa),PWD环空温度(℃),PWD测量ECD(g/cc),PWD井斜(deg),PWD方位(deg),注替体积(m3),上返深度(m),MPD_ST,PT103(MPa),PT104(MPa),FDT101(L/s),FDT101_DT(g/cc),FDT201(L/s),循环回压(MPa),附加回压(MPa),入口流量(L/s),定点深度(m),定点垂深(m),定点压力(MPa),井口调节压力(MPa),定点压耗(MPa),波动压力(MPa),压耗修正因子(MPa/km),起下钻速度(m/s),起下钻加速度(m/s2),定点ECD(g/cc),钻头ECD(g/cc),钻柱压降(MPa),钻头压降(MPa),环空压耗(MPa),目标回压(MPa),静液压力(MPa),溢流,pred
2019/9/2 17:47,93679.94,4966.771,4966.771,4816.528,4816.528,-9999,1132.698,522.8442,0.6666667,0,-9999,5.185627,-0.2911784,0.237723,0,0,0,0,120.1566,-166.6833,35.49448,0,0,1.69,1,3450.15,296.8125,0.1653792,9.85E-13,0,0,44.58938,53.07437,20.22684,-9999,36.05623,-9.999001,-999.25,-999.25,0,0,3,0,0.3765571,1.48E-12,1.793403,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.754819,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:47,93681.03,4966.771,4966.771,4816.159,4816.159,-9999,1033.577,621.9655,0.6666667,0,-9999,5.554199,-0.2929688,0.2371735,0,0,0,0,120.1559,-166.6833,35.49379,0,0,1.69,1,3450.232,296.8,0.165364,1.97E-08,0,0,44.58888,53.07364,20.22738,-9999,36.05684,-9.999001,-999.25,-999.25,0,0,3,0,0.3895829,1.17E-12,1.793539,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.755087,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:47,93682.19,4966.771,4966.771,4815.791,4815.791,-9999,935.4633,720.079,0.6666667,0,-9999,5.922771,-0.2947591,0.2366289,0,0,0,0,120.1552,-166.6833,35.49306,0,0,1.69,1,3450.15,296.8,0.165351,9.85E-13,0,0,44.58834,53.07293,20.22794,-9999,36.0574,-9.999001,-999.25,-999.25,0,0,3,0,0.3903386,9.23E-13,1.793753,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.755102,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:47,93683.28,4966.771,4966.771,4815.354,4815.354,-9999,813.2107,842.3317,0.6666667,0,-9999,6.359386,-0.3175456,0.2359705,0,0,0,0,120.1538,-166.6833,35.49169,0,0,1.69,1,3450.15,296.7875,0.1653668,9.85E-13,0,0,44.58763,53.07206,20.22814,-9999,36.05756,-9.999001,-999.25,-999.25,0,0,3,0,0.375314,7.30E-13,1.793763,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.754794,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:47,93684.41,4966.771,4966.771,4814.702,4814.702,-9999,622.8849,1032.657,0.6666667,0,-9999,7.011475,-0.2910156,0.2349903,0,0,0,0,120.1519,-166.6833,35.48975,0,0,1.69,1,3450.232,296.7813,0.1657943,6.58E-09,0,0,44.58688,53.07067,20.22834,-9999,36.0579,-9.999001,-999.25,-999.25,0,0,3,0,0.3578713,5.76E-13,1.793858,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.754435,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:47,93685.53,4966.771,4966.771,4814.333,4814.333,-9999,523.0461,1132.496,0.6666667,0,-9999,7.380046,-0.2910156,0.2343319,0,0,0,0,120.1509,-166.6833,35.48878,0,0,1.69,1,3450.15,296.775,0.1662057,9.85E-13,0,0,44.58638,53.0697,20.22883,-9999,36.05823,-9.999001,-999.25,-999.25,0,0,3,0,0.3692521,4.05E-13,1.794019,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.754486,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:47,93686.63,4966.771,4966.771,4813.965,4813.965,-9999,425.7279,1229.814,0.6666667,0,-9999,7.748618,-0.2929688,0.2338963,0,0,0,0,120.1503,-166.6833,35.48813,0,0,1.69,1,3450.232,296.7813,0.1666687,9.85E-13,0,0,44.58604,53.06882,20.2294,-9999,36.05887,-9.999001,-999.25,-999.25,0,0,3,0,0.3802806,3.20E-13,1.794141,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.754896,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:47,93687.84,4966.771,4966.771,4813.602,4813.602,-9999,326.7876,1328.755,0.6666667,0,-9999,8.11152,-0.2929688,0.2333567,0,0,0,0,120.1495,-166.6833,35.48737,0,0,1.69,1,3450.232,296.7687,0.1671843,0,0,0,44.58563,53.06795,20.22991,-9999,36.05938,-9.999001,-999.25,-999.25,0,0,3,0,0.3741793,2.53E-13,1.794278,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.75477,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:47,93688.95,4966.771,4966.771,4813.233,4813.233,-9999,222.703,1432.839,0.6666667,0,-9999,8.480091,-0.2929688,0.2328121,0,0,0,0,120.1488,-166.6833,35.48668,0,0,1.69,1,3450.232,296.7687,0.1676763,0,0,0,44.58521,53.06713,20.23045,-9999,36.05999,-9.999001,-999.25,-999.25,0,0,3,0,0.344242,1.78E-13,1.794497,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.754347,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:47,93690.13,4966.771,4966.771,4812.871,4812.871,-9999,117.4108,1538.132,0.6666667,0,-9999,8.842993,-0.2929688,0.2322725,0,0,0,0,120.148,-166.6833,35.48586,0,0,1.69,1,3450.232,296.7625,0.1680407,9.85E-13,0,0,44.5847,53.06632,20.23098,-9999,36.06044,-9.999001,-999.25,-999.25,0,0,3,0,0.3370459,1.40E-13,1.794677,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.754007,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:47,93691.22,4966.771,4966.771,4812.502,4812.502,-9999,27.53963,1628.003,0.6666667,0,-9999,9.211564,-0.2929688,0.231728,0,0,0,0,120.1468,-166.6833,35.48464,0,0,1.69,1,3450.232,296.7625,0.1683078,9.85E-13,0,0,44.58381,53.06557,20.23143,-9999,36.06052,-9.999001,-999.25,-999.25,0,0,3,0,0.3368371,1.11E-13,1.795031,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.754003,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:47,93692.39,4966.771,4966.771,4811.776,4811.776,-9999,-61.196,1716.738,0.6666667,0,-9999,9.937367,-0.2910156,0.2306438,0,0,0,0,120.1443,-166.6833,35.4822,0,0,1.69,1,3450.232,296.75,0.1687387,0,0,0,44.58211,53.06408,20.23224,-9999,36.06062,-9.999001,-999.25,-999.25,0,0,3,0,0.3337832,8.76E-14,1.795261,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.75394,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:47,93693.5,4966.771,4966.771,4811.408,4811.408,-9999,-65.60138,1721.144,0.6666667,0,-9999,10.30594,-0.2929688,0.2300992,0,0,0,0,120.1433,-166.6833,35.48111,0,0,1.69,1,3450.232,296.75,0.1689471,6.58E-09,0,0,44.58133,53.06342,20.23264,-9999,36.06082,-9.999001,-999.25,-999.25,0,0,3,0,0.3473929,6.15E-14,1.795581,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.754263,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:47,93694.72,4966.771,4966.771,4811.045,4811.045,-9999,-65.49263,1721.035,0.6666667,0,-9999,10.66884,-0.2910156,0.2295597,0,0,0,0,120.1421,-166.6833,35.47992,0,0,1.69,1,3450.232,296.7437,0.1690378,6.58E-09,0,0,44.58046,53.06269,20.23305,-9999,36.06091,-9.999001,-999.25,-999.25,0,0,3,0,0.3377852,4.86E-14,1.795661,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.754022,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:47,93695.83,4966.771,4966.771,4810.676,4810.676,-9999,-64.63488,1720.177,0.6666667,0,-9999,11.03741,-0.2929688,0.2290151,0,0,0,0,120.1412,-166.6833,35.47903,0,0,1.69,1,3450.232,296.7437,0.1690343,6.58E-09,0,0,44.57963,53.06197,20.23371,-9999,36.06131,-9.999001,-999.25,-999.25,0,0,3,0,0.3412561,3.84E-14,1.795838,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.754094,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:47,93697,4966.771,4966.771,4810.313,4810.313,-9999,-65.21075,1720.753,0.6666667,0,-9999,11.40031,-0.2910156,0.2284705,0,0,0,0,120.1405,-166.6833,35.47832,0,0,1.69,1,3450.232,296.7437,0.1690297,6.58E-09,0,0,44.57887,53.06121,20.23454,-9999,36.06187,-9.999001,-999.25,-999.25,0,0,3,0,0.3526242,2.70E-14,1.796117,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.754274,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:47,93698.11,4966.771,4966.771,4809.945,4809.945,-9999,-68.22688,1723.769,0.6666667,0,-9999,11.76888,-0.2929688,0.2279309,0,0,0,0,120.1395,-166.6833,35.47739,0,0,1.69,1,3450.232,296.7375,0.169016,9.85E-13,0,0,44.57837,53.06036,20.23496,-9999,36.06223,-9.999001,-999.25,-999.25,0,0,3,0,0.3481912,2.13E-14,1.796397,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.754236,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:48,93699.23,4966.771,4966.771,4809.566,4809.566,-9999,-68.3195,1723.862,0.6666667,0,-9999,12.14715,-0.296224,0.2273913,0,0,0,0,120.1387,-166.6833,35.47652,0,0,1.69,1,3450.232,296.7375,0.1688594,6.58E-09,0,0,44.57775,53.05957,20.2355,-9999,36.06269,-9.999001,-999.25,-999.25,0,0,3,0,0.3387552,1.68E-14,1.796435,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.754042,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:48,93700.48,4966.771,4966.771,4808.789,4808.789,-9999,-58.28863,1713.831,0.6666667,0,-9999,12.92493,-0.3115234,0.2262725,0,0,0,0,120.1373,-166.6833,35.4752,0,0,1.69,1,3450.232,296.725,0.16816,6.58E-09,0,0,44.57632,53.05874,20.23644,-9999,36.06409,-9.999001,-999.25,-999.25,0,0,3,0,0.3446217,1.18E-14,1.796743,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.754163,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:48,93701.64,4966.771,4966.771,4808.403,4808.403,-9999,-57.34238,1712.885,0.6666667,0,-9999,13.31081,-0.3115234,0.2257131,0,0,0,0,120.1366,-166.6833,35.47449,0,0,1.69,1,3450.232,296.7312,0.1676971,6.58E-09,0,0,44.57566,53.05838,20.23674,-9999,36.06474,-9.999001,-999.25,-999.25,0,0,3,0,0.3504734,9.34E-15,1.796817,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.754283,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:48,93702.73,4966.771,4966.771,4808.011,4808.011,-9999,-61.47788,1717.02,0.6666667,0,-9999,13.70271,-0.3115234,0.2251141,0,0,0,0,120.136,-166.6833,35.47381,0,0,1.69,1,3450.232,296.725,0.1671868,6.58E-09,0,0,44.57516,53.05791,20.23703,-9999,36.06543,-9.999001,-999.25,-999.25,0,0,3,0,0.349993,7.38E-15,1.797053,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.754273,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:48,93703.83,4966.771,4966.771,4807.625,4807.625,-9999,-63.33425,1718.877,0.6666667,0,-9999,14.08859,-0.3115234,0.22453,0,0,0,0,120.1351,-166.6833,35.47296,0,0,1.69,1,3450.315,296.725,0.1666901,1.32E-08,0,0,44.57458,53.05739,20.23728,-9999,36.06593,-9.999001,-999.25,-999.25,0,0,3,0,0.3470709,5.83E-15,1.797145,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.754213,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:48,93705.05,4966.771,4966.771,4807.233,4807.233,-9999,-59.37588,1714.918,0.6666667,0,-9999,14.48049,-0.3115234,0.2239804,0,0,0,0,120.1341,-166.6833,35.47191,0,0,1.69,1,3450.232,296.7188,0.1663223,1.32E-08,0,0,44.57395,53.05692,20.23728,-9999,36.06626,-9.999001,-999.25,-999.25,0,0,3,0,0.3440259,4.10E-15,1.797272,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.754151,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:48,93706.3,4966.771,4966.771,4806.847,4806.847,-9999,-55.49,1711.032,0.6666667,0,-9999,14.86637,-0.3115234,0.2234359,0,0,0,0,120.133,-166.6833,35.47083,0,0,1.69,1,3450.232,296.7188,0.1660484,6.58E-09,0,0,44.57329,53.05643,20.23737,-9999,36.06653,-9.999001,-999.25,-999.25,0,0,3,0,0.346329,3.24E-15,1.797333,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.754198,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:48,93707.39,4966.771,4966.771,4806.069,4806.069,-9999,-57.79738,1713.34,0.6666667,0,-9999,15.64415,-0.3115234,0.2224408,0,0,0,0,120.1319,-166.6833,35.46971,0,0,1.69,1,3450.315,296.7188,0.1656377,6.58E-09,0,0,44.57184,53.05569,20.23849,-9999,36.06815,-9.999001,-999.25,-999.25,0,0,3,0,0.3471373,2.27E-15,1.79757,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.754215,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:48,93708.58,4966.771,4966.771,4805.684,4805.684,-9999,-58.32888,1713.871,0.6666667,0,-9999,16.03003,-0.3094076,0.2219804,0,0,0,0,120.1312,-166.6833,35.46909,0,0,1.69,1,3450.315,296.7188,0.1654422,6.58E-09,0,0,44.57112,53.05522,20.23909,-9999,36.06888,-9.999001,-999.25,-999.25,0,0,3,0,0.344263,1.80E-15,1.797662,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.754156,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:48,93709.7,4966.771,4966.771,4805.298,4805.298,-9999,-55.17188,1710.714,0.6666667,0,-9999,16.4159,-0.3094076,0.2215299,0,0,0,0,120.1302,-166.6833,35.46802,0,0,1.69,1,3450.315,296.7125,0.1652757,1.32E-08,0,0,44.57042,53.05452,20.23946,-9999,36.06915,-9.999001,-999.25,-999.25,0,0,3,0,0.3462003,1.42E-15,1.797712,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.754195,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:48,93710.78,4966.771,4966.771,4804.912,4804.912,-9999,-53.48863,1709.031,0.6666667,0,-9999,16.80178,-0.3095703,0.2210992,0,0,0,0,120.129,-166.6833,35.46685,0,0,1.69,1,3450.315,296.7062,0.1652545,0,0,0,44.5697,53.0538,20.23973,-9999,36.06934,-9.999001,-999.25,-999.25,0,0,3,0,0.3468552,1.12E-15,1.79797,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.754209,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:48,93711.98,4966.771,4966.771,4804.52,4804.52,-9999,-54.58388,1710.126,0.6666667,0,-9999,17.19369,-0.3094076,0.2206933,0,0,0,0,120.1278,-166.6833,35.46561,0,0,1.69,1,3450.315,296.7062,0.1652351,9.85E-13,0,0,44.56898,53.05309,20.23996,-9999,36.06948,-9.999001,-999.25,-999.25,0,0,3,0,0.3473982,7.87E-16,1.798102,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.754245,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:48,93713.11,4966.771,4966.771,4804.134,4804.134,-9999,-55.16788,1710.71,0.6666667,0,-9999,17.57956,-0.3095703,0.2202973,0,0,0,0,120.1267,-166.6833,35.46458,0,0,1.69,1,3450.315,296.7062,0.1652321,9.85E-13,0,0,44.56827,53.05239,20.24034,-9999,36.06979,-9.999001,-999.25,-999.25,0,0,3,0,0.3421583,6.22E-16,1.798227,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.754112,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:48,93714.41,4966.771,4966.771,4803.356,4803.356,-9999,-53.88725,1709.43,0.6666667,0,-9999,18.35734,-0.3094076,0.2195597,0,0,0,0,120.1239,-166.6833,35.46172,0,0,1.69,1,3450.315,296.7,0.1656505,6.58E-09,0,0,44.56683,53.05075,20.24056,-9999,36.06966,-9.999001,-999.25,-999.25,0,0,3,0,0.3417415,4.92E-16,1.798403,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.754104,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:48,93715.52,4966.771,4966.771,4802.97,4802.97,-9999,-53.67788,1709.22,0.6666667,0,-9999,18.74322,-0.3095703,0.2192032,0,0,0,0,120.1225,-166.6833,35.46036,0,0,1.69,1,3450.315,296.6938,0.166029,6.58E-09,0,0,44.56601,53.04972,20.24108,-9999,36.06966,-9.999001,-999.25,-999.25,0,0,3,0,0.3491179,3.45E-16,1.798432,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.754225,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:48,93716.61,4966.771,4966.771,4802.579,4802.579,-9999,-53.7625,1709.305,0.6666667,0,-9999,19.13513,-0.3115234,0.2188418,0,0,0,0,120.121,-166.6833,35.4589,0,0,1.69,1,3450.397,296.6875,0.16648,6.58E-09,0,0,44.56511,53.04862,20.24163,-9999,36.06957,-9.999001,-999.25,-999.25,0,0,3,0,0.3470824,2.73E-16,1.798576,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.754213,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:48,93717.73,4966.771,4966.771,4802.192,4802.192,-9999,-56.28725,1711.83,0.6666667,0,-9999,19.521,-0.3115234,0.2185003,0,0,0,0,120.1195,-166.6833,35.45733,0,0,1.69,1,3450.397,296.6875,0.1669858,6.58E-09,0,0,44.56408,53.04759,20.24212,-9999,36.06936,-9.999001,-999.25,-999.25,0,0,3,0,0.3313532,2.16E-16,1.798676,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.75389,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:48,93718.89,4966.771,4966.771,4801.801,4801.801,-9999,-57.39875,1712.941,0.6666667,0,-9999,19.91291,-0.3115234,0.2181537,0,0,0,0,120.1181,-166.6833,35.45594,0,0,1.69,1,3450.397,296.6875,0.1674857,9.85E-13,0,0,44.5632,53.0468,20.2424,-9999,36.06934,-9.999001,-999.25,-999.25,0,0,3,0,0.3269595,1.51E-16,1.798858,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.753548,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:48,93720.14,4966.771,4966.771,4801.415,4801.415,-9999,-55.97725,1711.52,0.6666667,0,-9999,20.29878,-0.3115234,0.2178022,0,0,0,0,120.1169,-166.6833,35.4548,0,0,1.69,1,3450.397,296.6812,0.1678578,0,0,0,44.56244,53.04608,20.24273,-9999,36.06955,-9.999001,-999.25,-999.25,0,0,3,0,0.3542494,1.20E-16,1.798875,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.754361,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:48,93721.23,4966.771,4966.771,4801.029,4801.029,-9999,-55.75975,1711.302,0.6666667,0,-9999,20.68466,-0.3095703,0.2174755,0,0,0,0,120.1157,-166.6833,35.4536,0,0,1.69,1,3450.397,296.6812,0.1681455,9.85E-13,0,0,44.5617,53.04536,20.243,-9999,36.0697,-9.999001,-999.25,-999.25,0,0,3,0,0.3551748,9.45E-17,1.798974,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.75438,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:48,93722.45,4966.771,4966.771,4800.238,4800.238,-9999,-57.3705,1712.913,0.6666667,0,-9999,21.47536,-0.3157552,0.2168369,0,0,0,0,120.1133,-166.6833,35.45119,0,0,1.69,1,3450.397,296.6687,0.1685616,6.58E-09,0,0,44.56007,53.04393,20.24365,-9999,36.07007,-9.999001,-999.25,-999.25,0,0,3,0,0.3495831,6.64E-17,1.79907,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.754265,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:48,93723.53,4966.771,4966.771,4799.829,4799.829,-9999,-56.67388,1712.216,0.6666667,0,-9999,21.88422,-0.3216146,0.21653,0,0,0,0,120.1124,-166.6833,35.45021,0,0,1.69,1,3450.397,296.675,0.1687694,6.58E-09,0,0,44.55931,53.04315,20.24422,-9999,36.07053,-9.999001,-999.25,-999.25,0,0,3,0,0.3410487,5.24E-17,1.799188,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.75414,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:48,93724.63,4966.771,4966.771,4799.42,4799.42,-9999,-55.06313,1710.605,0.6666667,0,-9999,22.29307,-0.3279622,0.2162131,0,0,0,0,120.1114,-166.6833,35.44921,0,0,1.69,1,3450.48,296.6687,0.1688808,1.97E-08,0,0,44.5586,53.04228,20.24478,-9999,36.07096,-9.999001,-999.25,-999.25,0,0,3,0,0.3437291,4.14E-17,1.799352,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.754145,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:48,93725.75,4966.771,4966.771,4799.005,4799.005,-9999,-54.95438,1710.497,0.6666667,0,-9999,22.70831,-0.3300781,0.2158963,0,0,0,0,120.1102,-166.6833,35.4481,0,0,1.69,1,3450.397,296.6625,0.168873,1.32E-08,0,0,44.55788,53.04132,20.24535,-9999,36.0713,-9.999001,-999.25,-999.25,0,0,3,0,0.3503888,3.27E-17,1.799427,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.754281,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:48,93726.84,4966.771,4966.771,4798.596,4798.596,-9999,-53.79875,1709.341,0.6666667,0,-9999,23.11716,-0.3279622,0.2155745,0,0,0,0,120.1092,-166.6833,35.44707,0,0,1.69,1,3450.397,296.6625,0.1688625,6.58E-09,0,0,44.55716,53.04048,20.24591,-9999,36.0717,-9.999001,-999.25,-999.25,0,0,3,0,0.3509162,2.59E-17,1.799529,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.754292,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:48,93727.94,4966.771,4966.771,4798.181,4798.181,-9999,-53.21888,1708.761,0.6666667,0,-9999,23.5324,-0.3300781,0.2152577,0,0,0,0,120.1081,-166.6833,35.44597,0,0,1.69,1,3450.48,296.6563,0.1688455,6.58E-09,0,0,44.55645,53.03964,20.2464,-9999,36.07206,-9.999001,-999.25,-999.25,0,0,3,0,0.3431639,1.82E-17,1.799709,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.754197,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:48,93729.11,4966.771,4966.771,4797.772,4797.772,-9999,-54.63225,1710.175,0.6666667,0,-9999,23.94125,-0.3300781,0.2149458,0,0,0,0,120.1071,-166.6833,35.445,0,0,1.69,1,3450.48,296.6563,0.1686933,0,0,0,44.55572,53.0388,20.24703,-9999,36.07253,-9.999001,-999.25,-999.25,0,0,3,0,0.340785,1.44E-17,1.799749,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.754084,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:48,93730.2,4966.771,4966.771,4797.357,4797.357,-9999,-52.8765,1708.419,0.6666667,0,-9999,24.35649,-0.3300781,0.2146438,0,0,0,0,120.1059,-166.6833,35.44378,0,0,1.69,1,3450.48,296.6563,0.1684068,9.85E-13,0,0,44.555,53.03796,20.2474,-9999,36.07276,-9.999001,-999.25,-999.25,0,0,3,0,0.3479871,1.13E-17,1.799908,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.754232,0,0,0,0.9776759,57.52564,0,0
2019/9/2 17:48,93731.41,4966.771,4966.771,4796.54,4796.54,-9999,-50.89938,1706.442,0.6666667,0,-9999,25.17419,-0.3300781,0.21402,0,0,0,0,120.1033,-166.6833,35.44116,0,0,1.69,1,3450.48,296.65,0.1675577,6.58E-09,0,0,44.55354,53.03626,20.24799,-9999,36.07301,-9.999001,-999.25,-999.25,0,0,3,0,0.3515191,7.97E-18,1.800124,-2.80E-45,0.9776759,2.779865,0,3471,3373.542,58.84807,2.090365,0,0,0,0,0,1.78,1.754305,0,0,0,0.9776759,57.52564,0,0
